nid,title,email,phone,address,website,location,budget,rating,opening_hour,closing_hour,treatments
913,kaMaya Spa,info@attakamayavillas.com,+(62 361) 28 99 12,"Jl. Tanjung No. 41, Sanur, Bali",http://www.attakamayavillas.com,Sanur,3,3,10:00am,6:00pm,Female Masseuse; Massage; Meditation
915,The Bali Dream Spa,info@thebalidreamvilla.com,+(62 361) 737788,"Jl. Bidadari No. 108x Seminyak, Bali",http://thebalidreamvilla.com,Seminyak,3,3,10:00am,6:00pm,Hairdresser; Massage; Waxing; Manicure Pedicure; Facial
916,Morning Light Yoga Studio,info@morninglightyogabali.com,+(62 81) 755 54 21,"Jl. Pantai Suluban, Uluwatu, Pecatu, Bali",http://www.uluwatusurfvillas.com/yoga.html,Uluwatu,3,3,10:00am,6:00pm,Female Masseuse; Massage
917,Sinaran Spa,cmderenty@hotmail.fr,+(62 361) 848 22 88,"Jl. Pura Masuka, Ungasan, Bali",http://www.sinaransurga.com/sinaran-spa/wisdom-pleasures.html,Ungasan,3,3,10:00am,6:00pm,Female Masseuse; Massage
918,Kanaya Spa,info@thekiranabali.com,+(62 361) 846 91 50,"Jl. Raya Batu Bolong, Canggu. Bali",http://www.thekiranabali.com/the-spa.php,Canggu,2,3,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Facial; Manicure Pedicure; Reflexology
919,Yoga and Spa,thetemplelodge@outlook.com,+(62 85) 739 01 15 72,"Jl. Pantai Bingin, Bukit, Kuta Selatan, Bali",http://www.thetemplelodge.com/page.php?id=21&pr=0,Jimbaran,3,3,10:00am,6:00pm,Female Masseuse; Massage; Facial
920,Mu Spa,mubungalows@gmail.com,+62 (0) 85 338 167 46,"Jl. Pantai Bingin, Pecatu, Uluwatu, Bali",http://www.mu-bali.com,Uluwatu,2,3,10:00am,6:00pm,Female Masseuse; Massage
923,Nilo Spa and Lounge,info@gaiada.com,+62 361 894 81 97,"Jl. By Pass Ngurah Rai 88, Sanur, Bali",https://www.gaiada.com/,Sanur,3,3,10:00am,6:00pm,Female Masseuse; Massage; Reflexology
924,Bali Nail Spa and Salon,info@gaiada.com,+(62 361 ) 7410923,"Jl. Legian GG. Bendesa, Oposite The One Legian Kuta Bali",https://www.gaiada.com/,Legian,3,3,10:00am,6:00pm,Female Masseuse; Massage; Manicure Pedicure
926,Alam Ubud Spa,info@gaida.com,+62 897 0901 009,"Desa Kendran, Tegalalang, Ubud, Bali",https://www.alamubudvilla.com,Ubud,3,3,10:00am,6:00pm,Female Masseuse; Massage
927,Sens Spa,reservations.ubud@senshotelsresorts.com,+62 361 8792 848,"Jl. Sukma Banjar Tebesaya, Ubud, Bali",http://www.senshotelsresorts.com,Ubud,3,3,10:00am,6:00pm,Female Masseuse; Massage
928,Mobile Massage Ubud,info@gaiada.com,+62 8113 999 110,"Ubud, Bali",http://www.massageubud.com/,Ubud,1,3,10:00am,6:00pm,Female Masseuse; Massage; Reflexology
929,Putri Ubud Spa 2,info@putribalispa.com,+(62 361) 97 89 60,"Jl. Bisma Ubud, Bali",http://www.putribalispa.com/,Ubud,2,3,10:00am,6:00pm,Female Masseuse; Massage; Waxing; Facial; Manicure Pedicure
930,Daisy Spa Ubud,info@gaiada.com,+(62 361) 785 19 11,"Jl. Monkey Forest, Ubud, Bali",https://www.gaiada.com/,Ubud,1,2,10:00am,6:00pm,Female Masseuse; Massage; Facial
931,Jepun Beach Spa,info@gaiada.com,+62 819 1667 0432,"Kerobokan Kelod, Kuta Utara, Badung, Bali",https://www.gaiada.com/,Canggu,3,2,10:00am,6:00pm,Female Masseuse; Hairdresser; Massage; Aromatherapy; Facial; Manicure Pedicure; Reflexology
932,"Taman Sari Royal Heritage	",info@tamansarispabali.com,+(62 361)  77 17 20,"Jl. Taman Sari No. 15 – 17 Taman Mumbul, Nusa Dua, Bali",http://www.tamansarispabali.com/body_treatment.html,Nusa Dua,3,4,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Manicure Pedicure; Reflexology
933,Spa at Quest Hotel,KutaInfo@Quest-Hotels.Com,+(62 361)  76 40 09,"Jalan Kediri No. 9, Tuban, Bali",http://www.questhotels.com,Tabanan,3,2,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Manicure Pedicure; Reflexology
934,Spa at Villa Sabandari,info@gaiada.com,+62 361 976586,"Jalan Pura Gunung Sari, 4, Banjar Ambengan, Peliatan, Ubud, Bali",https://www.sabandari.com/,Ubud,3,3,10:00am,6:00pm,Female Masseuse; Massage; Manicure Pedicure
935,Yoga at Abing,info@gaiada.com,+(62 361) 98 09 70,"Br. Kebon, Tegallalang, Ubud, Bali",https://www.gaiada.com/,Ubud,3,3,10:00am,6:00pm,Female Masseuse; Massage
936,Vive Salon and Spa,info@vivebali.com,+62 8573 8761 000,"Jl. Monkey Forest (in between Ubud Palace and Ibu Rai restaurant), Ubud, Bali",https://www.vivebali.com/,Ubud,2,3,10:00am,6:00pm,Hairdresser; Massage; Waxing; Facial; Manicure Pedicure; Reflexology
937,Gellish Nail & Hand Spa Bali,gellishbali@gmail.com,+(62 361) 761167,"Jl Legian Kaja 427, Seminyak, Bali",http://www.nailsalonbali.com,Seminyak,4,3,10:00am,6:00pm,Facial; Female Masseuse; Manicure Pedicure; Reflexology; Waxing
938,Spa at Villa Flow,david@villaflowbali.com,+(62  82)145 24 27 33,"Seraya  Barat, Karangasem, Bali",http://www.villaflowbali.com,Karangasem,3,4,10:00am,6:00pm,Female Masseuse; Massage; Manicure Pedicure; Facial
939,Paradiso Spa,info@gaiada.com,+(62 361)  73 09 39,"Jl. Camplung Tanduk (ex Jl. Abimanyu) Seminyak Kuta, Bali",http://www.seminyakparadisohotel.com,Seminyak,4,5,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Facial; Manicure Pedicure; Reflexology
942,Trend Global Salon,info@trend-global.com,+(62 361) 85 82 035,"Jl. Nuansa Kori Taman Griya, Jimbaran, Badung, Bali",http://www.trend-global.com,Jimbaran,3,3,10:00am,6:00pm,Hairdresser; Male Masseuse; Massage; Aromatherapy; Female Masseuse; Manicure Pedicure; Reflexology
943,Omnia Salon and Spa,omniasalonspa@gmail.com,+(62 61) 217 40 09,"Jl. Veteran No. 70F Denpasar, Bali",http://www.terasomnia.com/2013/10/profil.html,Denpasar,1,3,10:00am,6:00pm,Female Masseuse; Massage; Waxing; Aromatherapy; Facial; Manicure Pedicure; Reflexology
944,Ubud Villa Spa,info@balivillaubud.com,+(62 361) 98 18 24,"Banjar Pedapdapan, Jalan ke-Cagaan 1, Pejeng, Ubud, Bali",http://www.balivillaubud.com/,Ubud,2,3,10:00am,6:00pm,Female Masseuse; Massage
945,Serayu Spa,info@thekayonresort.com,+(62 361) 479 25 53,"Banjar Kepitu, Desa Tagalalang, Ubud, Bali",https://thekayonresort.com/serayu-spa/,Ubud,4,4,9:00am,9:00pm,Massage; Aromatherapy; Reflexology; Facial; Manicure Pedicure
946,Margot Spa,margotspabali@gmail.com,+(62 361) 28 61 39,"Jl Padang Galak No.3, Sanur, Bali",http://www.margotbalispa.com,Sanur,2,3,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Facial; Manicure Pedicure; Reflexology
948,Bali Healing Spa,info@gaiada.com,+62 361 973067,"Jl. Raya Ubud Campuhan, Ubud, Bali",http://www.balihealingspa.com/,Tabanan,2,3,10:00am,6:00pm,Female Masseuse; Massage; Facial; Manicure Pedicure; Reflexology
949,The Niche Spa,info@oasiskuta.com,+(62 361) 751 789,"Jl. Legian No. 190, Kuta Bali",http://www.oasiskuta.com,Kuta,2,3,10:00am,6:00pm,Female Masseuse; Massage; Waxing; Aromatherapy; Manicure Pedicure; Reflexology
950,Kunara Spa,info@gaiada.com,,"Jalan Umalas II, Umalas Kauh No.81 Kerobokan Kelod, Bali",https://www.gaiada.com/,Seminyak,2,4,10:00am,6:00pm,Aromatherapy; Facial; Manicure Pedicure; Massage; Reflexology; Waxing
951,Kaina Spa,info@gaiada.com,+(62 361) 847 55 44,"Jl. Dukuh Indah N 39B, Banjar Semer, Kerobokan,Umalas, Bali",https://www.gaiada.com/,Seminyak,2,4,10:00am,6:00pm,Female Masseuse; Massage
955,Spa Evasion Sahadewa,accueil@evasionsahadewa.id,+(62 361) 849 33 67,"Jl. Raya Ketewel, Sukawati, Bali",https://www.gaiada.com/,Sukawati,5,4,10:00am,6:00pm,Female Masseuse; Massage
956,Sri Agung Spa,info@sriagungspa.com,+(62 361) 77 73 33,"Jl. Pratama no 61 D Nusa Dua, Bali",https://www.gaiada.com/,Nusa Dua,3,3,10:00am,6:00pm,Female Masseuse; Massage
957,Bonito Spa,info@gaiada.com,+(62 361) 764837,"Sahadewa Streat No 12 Legian, Bali",https://www.gaiada.com/,Kuta,2,3,10:00am,6:00pm,Female Masseuse; Massage; Waxing; Aromatherapy; Facial; Manicure Pedicure; Reflexology
958,One Eleven Spa,reservations@111resorts.com,+(62 361) 73 57 13,"Jalan Pangkung Sari No.3, Kabupaten Badung, Bali",http://www.111resorts.com,Seminyak,1,3,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage; Facial; Manicure Pedicure
959,Amana Spa,info@gaiada.com,,"Jalan Kayu Aya, Gg. Wirasaba No.5, Seminyak, Bali",https://www.gaiada.com/,Seminyak,3,3,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage
961,Balikara Spa,info@gaiada.com,,"Jl. Sunset Road no 105. Kuta, Bali",https://www.gaiada.com/,Kuta,2,3,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Facial; Manicure Pedicure; Reflexology
963,Syeba Spa,info@newkutahotel.com,+(62 361) 848 45 55,"Jl. New Kuta Hotel. Kawasan Pecatu Indah Resort. Pecatu, Kuta, Bali",http://www.newkutahotel.com,Jimbaran,3,3,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy
966,Ula Spa,reservations@akmanilegian.com,+62 361 3339191 ext 6,"Jl. Legian Raya 91, Legian, Bali",https://www.akmanilegian.com,Kuta,2,3,10:00am,6:00pm,Female Masseuse; Massage
967,Adi Sauca Spa,sales@adidharmahotel.com,+(62 361) 75 42 80,"Jl Benesari, Kuta, Bali",http://adidharmahotel.com/spa.php,Kuta,2,3,10:00am,6:00pm,Ayuverda; Female Masseuse; Massage; Waxing; Aromatherapy; Reflexology; Manicure Pedicure
968,Spa at Berry Amour,info@berryamourvillas.com,+(62 361) 473 74 05,"Jl. Batu Belig Kerobokan, Kuta, Bali",http://www.berryamourvillas.com/index.php/images-facilities,Seminyak,3,3,10:00am,6:00pm,Female Masseuse; Massage
969,Bali Exotique Spa,info@gaiada.com,+(62 361) 89 56 186,"Jln. Tukad Badung 6 No.12, Renon, Denpasar, Bali",https://www.gaiada.com/,Sanur,2,3,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage; Plus Plus
970,La Beaute,info@gaiada.com,+(62 361)  847 60 74,"Jl. Pengubengan Kauh 18, Kerobokan, Seminyak, Bali",http://www.labeautebali.com/,Seminyak,3,3,10:00am,6:00pm,Female Masseuse; Hairdresser; Massage; Waxing; Facial; Manicure Pedicure; Reflexology
971,Massaji Bali,info@gaiada.com,+(62 361) 900 25 88,"Jl. Bedugul 3, Banjar Anyar Kaja, Canggu, Bali",https://www.gaiada.com/,Canggu,2,3,10:00am,6:00pm,Female Masseuse; Massage
972,The Sanyas Retreat,dos@thesanyasbali.com,+(62 361) 30 05 800,"Br. Dukuh, Desa Baturiti, Kerambitan, Tabanan, Bali",http://www.thesanyasbali.com,Tabanan,2,4,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Manicure Pedicure
975,Enjoy Family Massage & Reflexology,info@gaiada.com,+62 895-0685-4505,"Jalan Tukad Yeh Aya 15A, Panjer, Denpasar, Bali",https://www.gaiada.com/,Denpasar,1,3,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Reflexology
976,Spa at The Awan Villas,sales@baliawanvillas.com,+(62 361) 473 23 11,"Jl. Batu Belig No.168 Kerobokan, Seminyak, Bali",http://www.baliawanvillas.com,Seminyak,2,4,10:00am,6:00pm,Female Masseuse; Massage; Reflexology
977,K Spa,sanur@karma-spas.com,+(62 361) 28 17 17,"Jl By Pass Ngurah Rai 500, Sanur, Bali",http://karmaspas.com,Sanur,3,4,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage; Reiki; Facial
979,Le Grand Bleu Spa,info@gaiada.com,+(62) (0) 81 93 627 1044,"Jl. Raya Semer 49 Kerobokan, Seminyak, Bali",https://www.gaiada.com/,Seminyak,2,3,10:00am,6:00pm,Female Masseuse; Massage; Manicure Pedicure
981,The Spa at The Bene,info@thebenehotel.com,+(62 361) 84 69 500,"Jl. Benesari, Kuta, Bali",http://www.thebenehotel.com/balinese-spa-massage/,Kuta,3,4,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Manicure Pedicure; Reflexology
982,Spa at The Lodek Villas,info@villalodek.com,+(62 361) 74 15 637,"Jl, Bongkasa No. 27, Seminyak, Bali",http://www.villalodek.com,Seminyak,2,4,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Reflexology
983,Bali Suksma Spa,info@gaiada.com,+(62 81) 337 495 119,"Jl. Kajeng, Ubud, Bali",http://balisuksmavilla.com/,Ubud,2,3,10:00am,6:00pm,Female Masseuse; Massage
984,Hanani Spa,info@villahanani.co.id,+(62 361) 70 20 11,"Jalan Yoga Perkanti 4, Jimbaran, Bali",http://www.villahanani.co.id/,Jimbaran,2,2,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Reflexology
985,RIMBA Rooftop Spa,booking@rimbajimbaran.com,+(62 361) 84 68 468,"Jalan Karang Mas Sejahtera, Karang Mas Estate, Jimbaran, Bali",http://www.rimbajimbaran.com,Jimbaran,5,4,10:00am,6:00pm,Female Masseuse; Massage
986,Spa at The Beverly Hills Bali,reservation@balibeverlyhills.com,+(62 361) 84 81 800,"JL Goa Gong Banjar Santhi Karya, Bali",http://www.balibeverlyhills.com,Jimbaran,2,4,10:00am,6:00pm,Female Masseuse; Massage; Facial; Manicure Pedicure; Reflexology
987,The Kunja Spa,reservations@thekunja.com,+(62 361) 47 33 130,"Jl. Lebak Sari No.8, Kerobokan, Bali",http://www.thekunja.com,Seminyak,3,5,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage; Aromatherapy
990,Divya Spa,reservation@royalpoolvillaclub.com,+(62 361) 77 27 99,"Jl. Raya Kampial, Nusa Dua, Bali",http://www.royalpoolvillaclub.com,Nusa Dua,4,4,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Manicure Pedicure; Facial
991,Sekar Nusa Spa,info@snvbali.com,+(62 361) 77 33 33,"Jl. Nusa Dua Selatan, Nusa Dua, Bali",http://www.snvbali.com/,Nusa Dua,3,3,10:00am,6:00pm,Female Masseuse; Massage
992,The Manggar Spa,info@manggarindonesia.com,+(62 361) 75 46 80,"Jl. Dewi Sartika/ Nusa Indah, Tuban, Kuta, Bali",http://www.manggarindonesia.com,Kuta,2,3,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Manicure Pedicure; Reflexology
993,Japonica Spa,spa.jboutique-bali@jatrahotels.com,+(62 361) 76 18 88,"Jl. Kartika Plaza No. 20, Kuta, Bali",http://www.jatrahotels.com/jboutique-bal,Kuta,2,3,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage; Facial
994,Riviera Massage,book@houseriviera.com,+(62  87) 860 46 45 41,"Jl. Pantai Berawa, Br Pelambingan 40, Desa Tibubeneng, Kuta Utara, Bali",https://www.gaiada.com/,Legian,4,4,10:00am,6:00pm,Female Masseuse; Massage
995,Felicianas Spa,felicianas_resort_bali@yahoo.co.id,+(62  81) 23 64 35 17,"Banjar Candi, Desa Bondalem, Kecamatan Tejakula, Bali",http://www.felicianas-resort-bali.at/,Tejakula,2,3,10:00am,6:00pm,Ayuverda; Female Masseuse; Massage; Meditation; Reflexology
996,Alam Anda Spa,hotel@alamanda.net,+(62 81) 246 564 85,"JL. Legian Tengah 436-N, Legian, Kuta, Bali",http://www.alam-anda.com,Legian,3,4,10:00am,6:00pm,Ayuverda; Female Masseuse; Massage; Aromatherapy; Facial; Manicure Pedicure; Reflexology
997,Mara Massage,reservation@marariversafarilodge.com,+(62 361) 95 00 00,"Jl. Bypass Prof. Dr. Ida Bagus Mantra, Gianyar, Bali",http://www.marariversafarilodge.com,Sukawati,3,4,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Reflexology
998,Uma Agung Spa,info@terasbalisidemen.com,+(62 366 ) 530 55 77,"Br. Tebola, Desa Sidemen, Karangasem, Bali",http://www.terasbalisidemen.com,Karangasem,3,4,10:00am,6:00pm,Female Masseuse; Massage; Manicure Pedicure
999,S8 Spa,info@s8hotel.com,+(62 366 ) 805 39 58,"Jl. Buni Sari No 14A , Kuta, Bali",http://www.s8hotel.com,Kuta,2,2,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Facial; Manicure Pedicure; Reflexology
1000,Angel\,info@kutaangelbali.com,+(62 361) 75 11 32,"Jl. Pantai Kuta No.33, Br. Pande Mas, Kuta, Bali",http://www.kutaangelbali.com,Kuta,1,3,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Facial; Manicure Pedicure; Reflexology
1001,Paradise Spa and Fitness Center,info@gaiada.com,+(62 361) 281 781,"Jl. Hang Tuah No. 46, Sanur Bali",https://www.gaiada.com/,Sanur,2,4,10:00am,6:00pm,Female Masseuse; Massage
1002,"The Bale Tokek Spa	",info@thebaletokekvilla.com,+(62 361) 741 56 37,"Jl. Tumbak Bayuh, Gg. Mangga No. 7 Canggu Badung Regency, Bali",http://www.thebaletokek.com,Canggu,2,4,10:00am,6:00pm,Female Masseuse; Massage; Meditation; Facial; Manicure Pedicure
1003,The Spa at Hotel Harper Kuta,kutainfo@harperhotels.com,+(62 361) 84 69 869,"Jl. Legian 73, Kuta, Bali",http://www.harperhotels.com,Kuta,2,4,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage; Aromatherapy; Facial
1004,"Praba Spa	",sales@balisunhotel.com,+(62 361) 75 56 97,"Jl. Melasti, Lebak Bena 123, Legian, Kuta, Bali",http://www.balisunhotel.com,Legian,2,3,10:00am,6:00pm,Female Masseuse; Massage; Waxing; Facial; Manicure Pedicure; Reflexology
1006,Istimewa Spa,info@gaiada.com,+(62 361) 792 08 22,"Jalan Raya Seminyak, Basangkasa, North Kuta, Bali",http://www.phinisivillasbali.com/villa/villa-istimewa-seminyak-town,Seminyak,2,3,10:00am,6:00pm,Colon Hydrotherapy; Female Masseuse; Massage; Aromatherapy; Facial; Manicure Pedicure; Reflexology
1010,Bali Villa Spa,info@bali-villasungai.com,+(61) 400 233 468,"Jalan Desa Cepaka, Tabanan, Bali",http://bali-villasungai.com,Tabanan,3,5,10:00am,6:00pm,Ayuverda; Female Masseuse; Massage; Meditation; Aromatherapy; Facial; Manicure Pedicure; Reflexology
1013,Hacienda Yoga & Wellness,info@haciendabali.com,+(62 361) 848 28 50,"Jl Pantai Pererenan 162, Pererenan Beach, Badung, Bali",https://www.gaiada.com/,Kuta,3,3,10:00am,6:00pm,Female Masseuse; Massage
1014,Ari Putri Spa,ariputrihotel@gmail.com,+(62 361) 28 91 88,"Jl Kalianget, Sanur, Denpasar Selatan, Bali",http://www.ariputrihotel.com,Nusa Lembongan,2,3,10:00am,6:00pm,Female Masseuse; Massage; Manicure Pedicure; Facial
1015,The Oasis Spa,info@oasiskuta.com,+(62 361) 753 051,"Jl. Bakung Sari Kuta, Bali",https://www.gaiada.com/,Kuta,3,3,10:00am,6:00pm,Female Masseuse; Massage; Waxing; Aromatherapy; Manicure Pedicure; Reflexology
1016,Spa at Adi Jaya Hotel,info@adijayahotel.com,+(62 361) 756 884,"Jalan Kartika Plaza, Kuta, Bali",http://www.adhijayahotel.com,Kuta,2,4,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage; Reflexology; Facial
1017,Gaya Fusion Spa,info@gaiada.com,+(62 361) 979 252,"Jalan Raya Sayan, Ubud, Bali",http://www.gayafusion.com/,Ubud,2,3,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Reflexology; Manicure Pedicure
1018,Bali Detox and Meditation Retreat Center,info@balidetoxretreats.com,+(62) 878-6045-4505,"Jalan Sanggingan,Ubud Bali",http://balidetoxretreats.com,Tabanan,4,3,10:00am,6:00pm,Female Masseuse; Massage
1019,Puri Essential Spa,info@puriessentialspa.com,+(62 361) 781 47 06,"Jl. Jayagiri No. 6 Renon, Denpasar, Bali",http://www.puriessentialspa.com,Denpasar,2,2,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy; Facial; Manicure Pedicure; Reflexology
1020,De Abian Spa,info@deabianvilla.com,+(62 361) 749 95 14,"Jl. Danau Tempe, No. 37 Sidakarya, Denpasar, Bali",http://deabianvilla.com,Denpasar,3,2,10:00am,6:00pm,Aromatherapy; Ayuverda; Facial; Female Masseuse; Manicure Pedicure; Massage; Reflexology
1022,Yenny Gunawan,info@gaiada.com,,"Jl.By pass Ngurah Rai, Sanur no.88, Denpasar, Bali",https://www.gaiada.com/,Seminyak,3,5,10:00am,6:00pm,Female Masseuse; Massage
1024,The Dream Suite Spa,info@thebalidreamvilla.com,+(62 361) 737 788,Jl. Saraswati III No. 108x Seminyak,http://www.thebalidreamsuitevilla.com,Seminyak,2,3,10:00am,6:00pm,Female Masseuse; Massage; Facial; Manicure Pedicure; Reflexology
1025,Waka Spa,info.gangga@wakahotelsandresorts.com,+(62 361) 846 96 99,"Jln. Pantai Yeh Gangga, Desa Sudimara, Tabanan, Bali",http://www.wakahotelsandresorts.com,Tabanan,3,3,10:00am,6:00pm,Aromatherapy; Facial; Manicure Pedicure; Massage; Reflexology
1026,Febri\,info@febrishotelspabali.com,+62 822 3635 7865,"Jl. Kartika Plaza, South Kuta Beach, Bali",https://www.febrishotelspabali.com/,Kuta,2,4,10:00am,6:00pm,Female Masseuse; Massage; Waxing; Facial; Manicure Pedicure
1027,Elevate Salon and Spa,enquiries@elevatesalonspa.com,+(62 361) 551 05 96,"Jalan Drupadi 78, Seminyak, Bali",http://www.elevatesalonandspa.com/,Seminyak,2,5,10:00am,6:00pm,Female Masseuse; Massage
1028,Mario Male Massage,info@gaiada.com,+(62 81) 338 319 947,"Jln. Pulau Batanta 21, Denpasar, Bali",https://www.gaiada.com/,Denpasar,3,3,10:00am,6:00pm,Female Masseuse; Massage
1029,Purnama Spa,sbh.reservation@aerowisatahotels.com,+(62 361) 975 418,"Jalan Monkey Forest, Ubud, Bali",http://www.aerowisatahotels.com/hotel/kila-senggigi-beach-lombok,Seminyak,3,3,10:00am,6:00pm,Female Masseuse; Massage; Manicure Pedicure; Reflexology
1030,In Balance Spa,spa.mgr@novotelbenoabali.com,"+(62 361) 77 22 39	Ext:119","Jl. Pratama, Tanjung Benoa, Benoa, Nusa Dua, Badung, Bali",http://www.novotelbalibenoa.com,Nusa Dua,4,4,10:00am,6:00pm,Aromatherapy; Facial; Manicure Pedicure; Massage; Reflexology
1031,Flamingo Spa,reservation@flamingodewata.com,+(62 361) 847 07 35,"Jl. Raya Uluwatu, Pecatu, Bali",http://www.flamingodewata.com/,Uluwatu,3,3,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy
1032,Div Spa,reservation@villaskyhouse.com,+(62 361) 746 77 00,"Jalan Goa Gong, The Legend Villas, Villa No. 1 / Sky House, Ungasan, Bali",http://www.villaskyhouse.com,Jimbaran,3,4,10:00am,6:00pm,Aromatherapy; Facial; Female Masseuse; Male Masseuse; Massage; Reflexology
1033,Bali Dive Spa,info@balidiveresortandspa.com,+(62 82) 145 011 931,"Jalan Raya Amlapura-Singaraja, Banjar Batudawa Kelod, Desa Tulamben, Kecamatan Kubu, Karangasem, Bali",http://balidiveresortandspa.com/,Karangasem,2,2,10:00am,6:00pm,Female Masseuse; Massage
1034,Matahari Spa,divetulamben@yahoo.com,+(62 363) 22 916,"Jl. Kubu-Abang, Tulamben, Karangasem, Bali",https://www.gaiada.com/,Karangasem,3,3,10:00am,6:00pm,Female Masseuse; Massage; Waxing; Facial; Manicure Pedicure; Reflexology
1035,Sicilia Spa,info@siciliaspa.com,+(62 361) 736 292,"Jl. Arjuna Seminyak, Bali",http://www.siciliaspa.com,Seminyak,2,3,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage; Waxing; Aromatherapy; Manicure Pedicure; Reflexology
1036,Yoga Bali India,info@gaiada.com,+(62 81) 529078352,"Jl. Dr. Muwardi No. 3, Denpasar, Bali",https://www.gaiada.com/,Denpasar,2,3,10:00am,6:00pm,Female Masseuse; Male Masseuse; Massage; Meditation; Aromatherapy; Facial
1037,Nehan Spa,info@ubudgreen.com,+(62 361) 900 05 55,"Jalan Sriwedari No.8, Ubud, Bali",http://www.ubudgreen.com,Ubud,3,4,10:00am,6:00pm,Female Masseuse; Massage; Facial; Manicure Pedicure; Reflexology
1038,WOS River Spa,info@thelokhaubud.com,+62 361 8493366,"Br. Bangkiangsidem, Desa Keliki Tegallalang, Gianyar, Bali",https://www.thelokhaubud.com/,Ubud,3,4,10:00am,6:00pm,Aromatherapy; Ayuverda; Facial; Manicure Pedicure; Massage; Reflexology
1040,Halo Bali Spa,halobalispa@gmail.com,+(31 36 ) 850 10 22,"Jl. By Pass Ngurah Ray No. 491 Pesanggaran, Sanur, Bali",https://plus.google.com/100479377398130103118/about?hl=en,Sanur,4,3,10:00am,6:00pm,Female Masseuse; Massage; Aromatherapy
